-11.87401,4.563381,8.27698,359.4673,359.6986,151.5293
-11.83401,4.563521,9.776447,359.4673,359.6986,151.5293
-11.63404,4.564222,17.27376,359.4673,359.6986,151.5293
-11.6349,4.644217,17.27378,359.4673,359.6986,151.5293
-11.83487,4.643517,9.776463,359.4673,359.6986,151.5293
-11.83572,4.723512,9.776478,359.4673,359.6986,151.5293
-11.63575,4.724213,17.27379,359.4673,359.6986,151.5293
-11.63661,4.804209,17.27381,359.4673,359.6986,151.5293
-11.83658,4.803508,9.776493,359.4673,359.6986,151.5293
-11.83743,4.883503,9.776508,359.4673,359.6986,151.5293
-11.63746,4.884204,17.27382,359.4673,359.6986,151.5293
-11.63832,4.9642,17.27384,359.4673,359.6986,151.5293
-11.83829,4.963499,9.776524,359.4673,359.6986,151.5293
-11.83914,5.043495,9.776539,359.4673,359.6986,151.5293
-11.63917,5.044196,17.27385,359.4673,359.6986,151.5293
-11.64002,5.124191,17.27387,359.4673,359.6986,151.5293
-11.84,5.12349,9.776554,359.4673,359.6986,151.5293
-11.84085,5.203486,9.776569,359.4673,359.6986,151.5293
-11.64088,5.204187,17.27388,359.4673,359.6986,151.5293
-11.64173,5.284183,17.2739,359.4673,359.6986,151.5293
-11.8417,5.283482,9.776585,359.4673,359.6986,151.5293
-11.84256,5.363477,9.7766,359.4673,359.6986,151.5293
-11.64259,5.364178,17.27391,359.4673,359.6986,151.5293
-11.64344,5.444174,17.27393,359.4673,359.6986,151.5293
-11.84341,5.443473,9.776615,359.4673,359.6986,151.5293
-11.84427,5.523468,9.77663,359.4673,359.6986,151.5293
-11.6443,5.524169,17.27394,359.4673,359.6986,151.5293
-11.64515,5.604165,17.27396,359.4673,359.6986,151.5293
-11.84512,5.603464,9.776646,359.4673,359.6986,151.5293
-11.84598,5.68346,9.776661,359.4673,359.6986,151.5293
-11.64601,5.684161,17.27397,359.4673,359.6986,151.5293
-11.64686,5.764156,17.27399,359.4673,359.6986,151.5293
-11.84683,5.763455,9.776676,359.4673,359.6986,151.5293
-11.84769,5.843451,9.776691,359.4673,359.6986,151.5293
-11.64771,5.844152,17.274,359.4673,359.6986,151.5293
-11.64857,5.924148,17.27402,359.4673,359.6986,151.5293
-11.84854,5.923447,9.776707,359.4673,359.6986,151.5293
-11.84939,6.003442,9.776722,359.4673,359.6986,151.5293
-11.64942,6.004143,17.27403,359.4673,359.6986,151.5293
-11.65028,6.084139,17.27405,359.4673,359.6986,151.5293
-11.85025,6.083438,9.776737,359.4673,359.6986,151.5293
-11.8511,6.163434,9.776752,359.4673,359.6986,151.5293
-11.65113,6.164135,17.27407,359.4673,359.6986,151.5293
-11.65199,6.24413,17.27408,359.4673,359.6986,151.5293
-11.85196,6.243429,9.776768,359.4673,359.6986,151.5293
-11.85281,6.323425,9.776783,359.4673,359.6986,151.5293
-11.65284,6.324126,17.2741,359.4673,359.6986,151.5293
-11.6537,6.404121,17.27411,359.4673,359.6986,151.5293
-11.85367,6.40342,9.776798,359.4673,359.6986,151.5293
-11.85452,6.483416,9.776814,359.4673,359.6986,151.5293
-11.65455,6.484117,17.27413,359.4673,359.6986,151.5293
-11.65541,6.564113,17.27414,359.4673,359.6986,151.5293
-11.85538,6.563412,9.776829,359.4673,359.6986,151.5293
-11.85623,6.643407,9.776844,359.4673,359.6986,151.5293
-11.65626,6.644108,17.27416,359.4673,359.6986,151.5293
-11.65711,6.724104,17.27417,359.4673,359.6986,151.5293
-11.85709,6.723403,9.776859,359.4673,359.6986,151.5293
-11.85794,6.803399,9.776875,359.4673,359.6986,151.5293
-11.65797,6.8041,17.27419,359.4673,359.6986,151.5293
-11.65882,6.884095,17.2742,359.4673,359.6986,151.5293
-11.85879,6.883394,9.77689,359.4673,359.6986,151.5293
-11.85965,6.96339,9.776905,359.4673,359.6986,151.5293
-11.65968,6.964091,17.27422,359.4673,359.6986,151.5293
-11.66053,7.044086,17.27423,359.4673,359.6986,151.5293
-11.8605,7.043386,9.77692,359.4673,359.6986,151.5293
-11.86136,7.123381,9.776936,359.4673,359.6986,151.5293
-11.66139,7.124082,17.27425,359.4673,359.6986,151.5293
-11.66224,7.204078,17.27426,359.4673,359.6986,151.5293
-11.86221,7.203377,9.776951,359.4673,359.6986,151.5293
-11.86307,7.283372,9.776966,359.4673,359.6986,151.5293
-11.6631,7.284073,17.27428,359.4673,359.6986,151.5293
-11.66395,7.364069,17.27429,359.4673,359.6986,151.5293
-11.86392,7.363368,9.776981,359.4673,359.6986,151.5293
-11.86478,7.443364,9.776997,359.4673,359.6986,151.5293
-11.6648,7.444065,17.27431,359.4673,359.6986,151.5293
-11.66566,7.52406,17.27432,359.4673,359.6986,151.5293
-11.86563,7.523359,9.777012,359.4673,359.6986,151.5293
-11.86648,7.603355,9.777027,359.4673,359.6986,151.5293
-11.66651,7.604056,17.27434,359.4673,359.6986,151.5293
-11.66737,7.684052,17.27435,359.4673,359.6986,151.5293
-11.86734,7.683351,9.777042,359.4673,359.6986,151.5293
-11.86768,7.715338,9.777048,359.4673,359.6986,151.5293
-11.66771,7.716039,17.27436,359.4673,359.6986,151.5293
-11.62771,7.71617,18.77383,359.4673,359.6986,151.5293
