-16.7934,5.580871,8.408097,269.2934,330.0072,181.8812
-16.7534,5.581011,9.907564,269.2934,330.0072,181.8812
-16.55343,5.581712,17.40487,269.2934,330.0072,181.8812
-16.6334,5.580857,17.40701,269.2934,330.0072,181.8812
-16.83337,5.580156,9.909698,269.2934,330.0072,181.8812
-16.91334,5.579302,9.911831,269.2934,330.0072,181.8812
-16.71337,5.580003,17.40914,269.2934,330.0072,181.8812
-16.79333,5.579148,17.41127,269.2934,330.0072,181.8812
-16.99331,5.578447,9.913964,269.2934,330.0072,181.8812
-17.07327,5.577593,9.916098,269.2934,330.0072,181.8812
-16.8733,5.578294,17.41341,269.2934,330.0072,181.8812
-16.95327,5.577439,17.41554,269.2934,330.0072,181.8812
-17.15324,5.576738,9.918231,269.2934,330.0072,181.8812
-17.23321,5.575884,9.920364,269.2934,330.0072,181.8812
-17.03324,5.576585,17.41768,269.2934,330.0072,181.8812
-17.1132,5.57573,17.41981,269.2934,330.0072,181.8812
-17.31318,5.575029,9.922498,269.2934,330.0072,181.8812
-17.39314,5.574175,9.924631,269.2934,330.0072,181.8812
-17.19317,5.574876,17.42194,269.2934,330.0072,181.8812
-17.27314,5.574021,17.42408,269.2934,330.0072,181.8812
-17.47311,5.57332,9.926764,269.2934,330.0072,181.8812
-17.55308,5.572466,9.928898,269.2934,330.0072,181.8812
-17.35311,5.573167,17.42621,269.2934,330.0072,181.8812
-17.43307,5.572312,17.42834,269.2934,330.0072,181.8812
-17.63305,5.571611,9.931031,269.2934,330.0072,181.8812
-17.71301,5.570757,9.933165,269.2934,330.0072,181.8812
-17.51304,5.571458,17.43048,269.2934,330.0072,181.8812
-17.59301,5.570603,17.43261,269.2934,330.0072,181.8812
-17.79298,5.569902,9.935298,269.2934,330.0072,181.8812
-17.87295,5.569048,9.937431,269.2934,330.0072,181.8812
-17.67298,5.569749,17.43474,269.2934,330.0072,181.8812
-17.75294,5.568894,17.43687,269.2934,330.0072,181.8812
-17.95292,5.568193,9.939565,269.2934,330.0072,181.8812
-18.03288,5.567339,9.941698,269.2934,330.0072,181.8812
-17.83291,5.56804,17.43901,269.2934,330.0072,181.8812
-17.91288,5.567185,17.44114,269.2934,330.0072,181.8812
-18.11285,5.566484,9.943831,269.2934,330.0072,181.8812
-18.19282,5.56563,9.945965,269.2934,330.0072,181.8812
-17.99285,5.566331,17.44328,269.2934,330.0072,181.8812
-18.07281,5.565476,17.44541,269.2934,330.0072,181.8812
-18.27279,5.564775,9.948098,269.2934,330.0072,181.8812
-18.35275,5.563921,9.950232,269.2934,330.0072,181.8812
-18.15278,5.564622,17.44754,269.2934,330.0072,181.8812
-18.23275,5.563767,17.44968,269.2934,330.0072,181.8812
-18.43272,5.563066,9.952365,269.2934,330.0072,181.8812
-18.51269,5.562212,9.954498,269.2934,330.0072,181.8812
-18.31272,5.562913,17.45181,269.2934,330.0072,181.8812
-18.39268,5.562058,17.45394,269.2934,330.0072,181.8812
-18.59266,5.561357,9.956632,269.2934,330.0072,181.8812
-18.67262,5.560503,9.958765,269.2934,330.0072,181.8812
-18.47265,5.561204,17.45608,269.2934,330.0072,181.8812
-18.55262,5.560349,17.45821,269.2934,330.0072,181.8812
-18.75259,5.559649,9.960898,269.2934,330.0072,181.8812
-18.83256,5.558794,9.963032,269.2934,330.0072,181.8812
-18.63259,5.559495,17.46034,269.2934,330.0072,181.8812
-18.71255,5.55864,17.46247,269.2934,330.0072,181.8812
-18.91253,5.55794,9.965165,269.2934,330.0072,181.8812
-18.99249,5.557085,9.967299,269.2934,330.0072,181.8812
-18.79252,5.557786,17.46461,269.2934,330.0072,181.8812
-18.87249,5.556931,17.46674,269.2934,330.0072,181.8812
-19.07246,5.556231,9.969432,269.2934,330.0072,181.8812
-19.15243,5.555376,9.971565,269.2934,330.0072,181.8812
-18.95246,5.556077,17.46888,269.2934,330.0072,181.8812
-19.03242,5.555223,17.47101,269.2934,330.0072,181.8812
-19.2324,5.554522,9.973699,269.2934,330.0072,181.8812
-19.31236,5.553667,9.975832,269.2934,330.0072,181.8812
-19.11239,5.554368,17.47314,269.2934,330.0072,181.8812
-19.19236,5.553514,17.47528,269.2934,330.0072,181.8812
-19.39233,5.552813,9.977965,269.2934,330.0072,181.8812
-19.4723,5.551958,9.980099,269.2934,330.0072,181.8812
-19.27233,5.552659,17.47741,269.2934,330.0072,181.8812
-19.35229,5.551805,17.47954,269.2934,330.0072,181.8812
-19.55227,5.551104,9.982232,269.2934,330.0072,181.8812
-19.63223,5.550249,9.984365,269.2934,330.0072,181.8812
-19.43226,5.55095,17.48168,269.2934,330.0072,181.8812
-19.51223,5.550096,17.48381,269.2934,330.0072,181.8812
-19.7122,5.549395,9.986499,269.2934,330.0072,181.8812
-19.79217,5.54854,9.988632,269.2934,330.0072,181.8812
-19.5922,5.549241,17.48594,269.2934,330.0072,181.8812
-19.63217,5.548814,17.48701,269.2934,330.0072,181.8812
-19.83214,5.548113,9.989698,269.2934,330.0072,181.8812
-19.59215,5.548954,18.98646,269.2934,330.0072,181.8812
